id,category,bathrooms,bedrooms,price_type,square_feet,cityname,state,latitude,longitude,has_Gym,has_Parking,has_Pool,has_Internet_Access,has_Elevator,allows_Dogs,allows_Cats,price
5668637221,apartment,1,1,Monthly,790,Cassopolis,MI,41.9042,-85.9879,0,1,0,1,0,0,0,575
5668629456,apartment,1,1,Monthly,1084,Dallas,TX,32.8212,-96.7853,0,0,0,0,0,1,1,3855
5668629794,apartment,2,2,Monthly,1092,Minot,ND,48.2469,-101.3017,0,0,0,0,0,1,1,875
5668626787,apartment,1,0,Monthly,400,Santa Monica,CA,34.0231,-118.4811,0,0,0,0,0,0,0,2450
5509086914,apartment,1,2,Monthly,968,Edgewood,MD,39.4291,-76.3027,0,1,0,0,0,0,0,1178
5668634853,apartment,1,1,Monthly,704,Wichita,KS,37.6836,-97.3369,0,0,0,0,0,1,1,645
5668631897,apartment,1,1,Monthly,903,Austin,TX,30.3054,-97.7497,0,0,1,0,0,0,0,1495
5668630143,apartment,1,3,Monthly,400,Austin,TX,30.3054,-97.7497,0,0,0,0,0,0,0,900
5667891676,apartment,1,0,Monthly,130,Manhattan,NY,40.7629,-73.9885,0,0,1,0,1,0,0,2475
5668627312,apartment,1,4,Monthly,1500,Allston,MA,42.3584,-71.1318,0,0,0,0,0,0,0,3175
5660300015,apartment,1,1,Monthly,620,Baytown,TX,29.7961,-94.9758,0,1,0,0,0,1,1,799
5664581463,apartment,2,2,Monthly,2000,Chicago,IL,41.8625,-87.6825,0,1,0,0,1,1,1,3500
5508671891,apartment,1,1,Monthly,620,Richmond,VA,37.6108,-77.44,0,0,0,1,0,1,1,851
5668632423,apartment,1,1,Monthly,681,Austin,TX,30.3054,-97.7497,0,0,0,0,0,0,0,1005
5509250808,apartment,1,2,Monthly,430,New London,CT,41.3498,-72.1062,1,0,1,0,0,0,0,765
5668621219,apartment,2,2,Monthly,1199,North Liberty,IA,41.743,-91.6014,0,1,0,1,0,1,1,1295
5668615566,apartment,1,1,Monthly,670,Denver,CO,39.736,-104.9819,0,1,1,1,0,1,1,1200
5664594275,apartment,1,1,Monthly,680,Las Vegas,NV,36.1554,-115.1733,0,0,0,0,0,1,1,975
5508774465,apartment,1,1,Monthly,843,Dallas,TX,32.8123,-96.8146,0,0,1,0,0,0,0,1624
5509079750,apartment,1,2,Monthly,1042,Tipp City,OH,39.9513,-84.1778,1,1,1,0,0,0,0,1175
5508705022,apartment,1,2,Monthly,1000,Boston,MA,42.328,-71.071,0,0,0,0,1,0,0,3400
5649365768,apartment,1,1,Monthly,792,Austin,TX,30.4562,-97.7651,1,1,1,0,0,1,1,944
5509273689,apartment,1,1,Monthly,680,Lynnwood,WA,47.8616,-122.2729,1,1,0,0,0,0,0,1227
5509182707,apartment,2,3,Monthly,1341,Euless,TX,32.8524,-97.0886,0,1,1,0,0,1,1,1898
5668629849,apartment,1,1,Monthly,790,Rolla,MO,37.9488,-91.7628,0,0,0,0,0,1,1,800
5508751941,apartment,1,1,Monthly,785,North Bergen,NJ,40.7925,-74.0215,1,0,0,0,0,0,0,1985
5668613356,apartment,1,1,Monthly,820,Marietta,GA,33.9649,-84.5107,0,0,0,0,0,1,1,1015
5664597955,apartment,2,3,Monthly,1700,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,0,1,3400
5668628543,apartment,1,1,Monthly,655,Columbia,SC,34.0505,-81.0098,0,0,0,0,0,1,1,625
5659899030,apartment,1,1,Monthly,573,Rahway,NJ,40.6077,-74.2824,0,1,1,0,0,1,0,974
5659918074,apartment,1,0,Monthly,116,Seattle,WA,47.616,-122.3275,0,0,0,0,0,0,0,925
5668613285,apartment,1,1,Monthly,667,Kennesaw,GA,34.0163,-84.6233,0,0,1,0,0,1,1,919
5668625460,apartment,1,1,Monthly,660,Dallas,TX,32.8212,-96.7853,0,0,0,0,0,0,1,678
5664578807,apartment,1,1,Monthly,812,Milwaukee,WI,43.0531,-87.9659,0,1,1,1,0,1,1,1146
5668635065,apartment,1,0,Monthly,350,Spokane,WA,47.6794,-117.4018,0,0,0,0,0,1,1,710
5668627099,apartment,0,0,Monthly,146,Washington,DC,38.9118,-77.0132,0,0,0,0,0,0,0,990
5668614623,apartment,1,1,Monthly,611,Anchorage,AK,61.1723,-149.8414,0,0,0,0,0,0,1,790
5668628460,apartment,2,3,Monthly,1719,Bradenton,FL,27.4716,-82.5697,0,0,0,0,0,0,0,1650
5509167080,apartment,1,1,Monthly,550,Edmond,OK,35.6982,-97.4325,0,0,1,0,0,0,0,695
5668638692,apartment,1,2,Monthly,935,0,0,39.8163,-98.5576,0,0,0,0,0,0,0,950
5508800439,apartment,1,1,Monthly,610,Greensboro,NC,36.0909,-79.9272,1,0,1,0,0,1,1,650
5668611614,apartment,1,1,Monthly,794,Bloomington,MN,44.8338,-93.3197,0,1,1,0,1,1,1,995
5664597394,apartment,1,2,Monthly,1000,Baton Rouge,LA,30.4415,-91.1012,0,0,0,0,0,0,0,800
5509112702,apartment,1,1,Monthly,647,Bellmawr,NJ,39.8679,-75.0911,0,1,0,0,0,0,0,890
5509272216,apartment,1,2,Monthly,515,Baltimore,MD,39.2946,-76.6235,0,0,0,0,0,0,0,1305
5659912130,apartment,2,3,Monthly,1656,Ridgefield,WA,45.7905,-122.6885,0,0,0,0,0,1,1,1795
5668635088,apartment,1,2,Monthly,369,Seattle,WA,47.616,-122.3275,0,0,0,0,0,1,1,1530
5508895655,apartment,2,2,Monthly,1069,Apex,NC,35.79,-78.9465,0,1,0,1,0,0,0,1079
5508731852,apartment,2,2,Monthly,1294,Macedonia,OH,41.3137,-81.4961,0,1,0,0,0,0,0,2041
5509003204,apartment,1,1,Monthly,784,Cincinnati,OH,39.1535,-84.4264,0,1,0,0,0,0,0,1400
5664596636,apartment,1,1,Monthly,777,Sioux Falls,SD,43.5329,-96.7265,0,0,0,0,0,0,0,720
5668632393,apartment,1,1,Monthly,600,Austin,TX,30.3054,-97.7497,0,1,1,0,0,0,0,1032
5668622807,apartment,1,1,Monthly,250,Venice,FL,27.0717,-82.3833,0,0,1,0,0,0,0,625
5642310364,apartment,1,1,Monthly,400,Columbus,OH,39.9974,-82.9829,0,0,0,0,0,0,1,720
5653583414,apartment,2,3,Monthly,1317,Yukon,OK,35.4975,-97.7329,0,0,0,0,0,0,0,1295
5668620244,apartment,2,2,Monthly,1140,Waterloo,IA,42.4869,-92.3426,0,1,0,0,0,1,1,1400
5508967879,apartment,2,2,Monthly,1327,Batavia,OH,39.0973,-84.1471,0,1,0,0,0,0,0,1599
5668633806,apartment,1,2,Monthly,1100,Omaha,NE,41.2562,-96.0404,0,0,0,0,0,1,1,1050
5509047257,apartment,1,2,Monthly,950,Santa Monica,CA,34.0263,-118.4732,0,1,0,0,0,0,0,2695
5509070838,apartment,2,3,Monthly,1175,Cockeysville,MD,39.4915,-76.6609,1,0,1,0,0,1,1,1475
5668628149,apartment,1,2,Monthly,411,Austin,TX,30.3054,-97.7497,0,0,1,0,0,0,0,965
5668628915,apartment,1,2,Monthly,950,Omaha,NE,41.2562,-96.0404,0,0,0,0,0,1,1,995
5668612557,apartment,1,1,Monthly,675,Aurora,CO,39.6828,-104.8078,0,0,0,0,0,1,1,1555
5668626055,apartment,1,1,Monthly,759,Fredericksburg,VA,38.2867,-77.5015,0,0,0,0,0,0,0,1120
5509215846,apartment,2,3,Monthly,1300,Sierra Madre,CA,34.1684,-118.0516,0,1,0,0,0,0,0,2095
5668626679,apartment,1,1,Monthly,603,Seattle,WA,47.616,-122.3275,0,0,0,0,0,0,0,2000
5509125154,apartment,1,2,Monthly,915,Somersworth,NH,43.2523,-70.8736,0,1,0,0,0,0,0,1410
5668621094,apartment,1,1,Monthly,760,Fayetteville,AR,36.0785,-94.1531,0,1,1,1,0,1,1,744
5664596769,apartment,1,2,Monthly,1650,0,0,39.8163,-98.5576,0,0,0,0,0,0,0,2095
5668621457,apartment,1,2,Monthly,735,Champaign,IL,40.1145,-88.2723,0,1,0,0,1,0,0,1160
5664578627,apartment,1,2,Monthly,508,Dallas,TX,32.8212,-96.7853,0,1,0,0,0,1,1,775
5668641566,apartment,1,1,Monthly,900,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,1,1,1275
5509196260,apartment,2,2,Monthly,1171,Arcadia,CA,34.1275,-118.0494,0,1,0,0,0,0,0,2350
5668633967,apartment,1,2,Monthly,515,Brighton,CO,39.9608,-104.8195,0,0,0,0,0,1,1,1000
5509186023,apartment,1,1,Monthly,715,Marietta,GA,34.0007,-84.4665,1,0,1,0,0,0,0,815
5664596441,apartment,1,1,Monthly,742,North Hollywood,CA,34.1881,-118.3905,0,0,0,0,0,1,1,2295
5509230439,apartment,1,2,Monthly,1050,Monroeville,PA,40.4261,-79.7631,0,1,1,0,0,0,0,885
5668632971,apartment,2,2,Monthly,950,Philadelphia,PA,40.0054,-75.1415,0,0,0,0,0,1,0,1725
5664597333,apartment,2,4,Monthly,2532,Portland,OR,45.5091,-122.6449,0,0,0,0,0,1,0,2895
5659919712,apartment,2,3,Monthly,1475,Baton Rouge,LA,30.4415,-91.1012,0,0,0,0,0,0,0,1550
5664598522,apartment,1,1,Monthly,650,Austin,TX,30.3054,-97.7497,0,0,0,0,0,0,0,1140
5668623892,apartment,1,1,Monthly,616,Kansas City,MO,39.0744,-94.5521,0,0,0,0,0,0,0,778
5648143510,apartment,1,1,Monthly,625,Fort Worth,TX,32.7407,-97.3394,0,0,0,0,0,0,0,950
5668629496,apartment,1,1,Monthly,594,Pittsburgh,PA,40.4448,-79.9725,0,1,0,0,0,0,0,1082
5668640741,apartment,1,1,Monthly,755,Austin,TX,30.3054,-97.7497,0,0,0,0,0,1,1,1075
5664575769,apartment,1,2,Monthly,700,Lansing,MI,42.7199,-84.5731,0,1,0,1,0,0,0,730
5654433132,apartment,1,1,Monthly,532,Saginaw,MI,43.4251,-83.9731,0,0,0,0,0,0,0,575
5668641451,apartment,1,1,Monthly,600,Berkeley,CA,37.8726,-122.2707,0,0,0,0,0,0,0,2250
5668625577,apartment,2,3,Monthly,1385,Burleson,TX,32.5285,-97.3119,0,0,0,0,0,1,1,1449
5668615196,apartment,1,1,Monthly,484,Kansas City,KS,39.1103,-94.702,0,1,1,1,0,1,1,675
5509246699,apartment,1,1,Monthly,560,New London,CT,41.3498,-72.1062,1,0,1,0,0,0,0,925
5668636607,apartment,2,3,Monthly,1884,Birmingham,MI,42.5447,-83.2141,0,0,0,0,0,0,0,4525
5668625559,apartment,1,1,Monthly,700,Minneapolis,MN,44.9855,-93.3023,0,1,0,0,0,1,1,1570
5668619221,apartment,1,1,Monthly,723,Sioux Falls,SD,43.5329,-96.7265,0,0,1,0,1,0,1,715
5668627070,apartment,1,2,Monthly,1070,Hawthorne,CA,33.9136,-118.3527,0,0,0,0,0,1,1,2200
5668630770,apartment,1,2,Monthly,825,Knoxville,TN,35.9695,-83.981,0,0,0,0,0,1,1,825
5664583347,apartment,1,1,Monthly,787,Scottsdale,AZ,33.5783,-111.8902,0,0,0,0,0,1,1,1225
5668635747,apartment,1,1,Monthly,800,Atlanta,GA,33.7848,-84.3922,0,0,0,0,0,1,1,1699
5653563415,apartment,2,3,Monthly,1200,Columbus,OH,39.9974,-82.9829,0,1,0,0,0,0,1,1500
5659895834,apartment,1,1,Monthly,450,Chicago,IL,41.8625,-87.6825,0,1,0,0,0,1,1,1365
5508817616,apartment,1,1,Monthly,920,Greenbelt,MD,38.9974,-76.8818,0,1,0,0,0,0,0,1810
5509264228,apartment,2,2,Monthly,1308,Pasadena,CA,34.1375,-118.1656,0,0,1,0,0,1,1,3417
5664596462,apartment,1,2,Monthly,800,Valley Village,CA,34.1656,-118.3916,0,0,0,0,0,1,1,1975
5668634011,apartment,1,2,Monthly,1050,Los Angeles,CA,34.0372,-118.2972,0,0,0,0,0,1,1,2795
5509047680,apartment,2,2,Monthly,964,Milford,NH,42.829,-71.658,0,0,0,0,0,0,0,1689
5668632860,apartment,1,2,Monthly,800,Minot,ND,48.2469,-101.3017,0,0,0,0,0,0,0,650
5664596494,apartment,2,2,Monthly,1133,Seattle,WA,47.616,-122.3275,0,0,0,0,0,1,1,2900
5668631718,apartment,1,1,Monthly,696,Austin,TX,30.3054,-97.7497,1,0,1,0,0,0,0,1220
5664597091,apartment,1,3,Monthly,1024,Angleton,TX,29.1696,-95.4243,0,0,0,0,0,0,0,1150
5648785662,apartment,2,2,Monthly,936,Kingsport,TN,36.5311,-82.5209,0,0,0,0,0,0,0,645
5668637670,apartment,2,3,Monthly,962,Franklin,IN,39.4846,-86.0525,0,0,0,0,0,0,0,1300
5668626994,apartment,1,3,Monthly,1500,Seattle,WA,47.616,-122.3275,0,0,0,0,0,0,0,2400
5668612639,apartment,1,1,Monthly,645,Lutz,FL,28.1253,-82.4468,0,1,1,1,0,1,1,1002
5668226710,apartment,1,1,Monthly,700,Jersey City,NJ,40.7227,-74.0479,0,1,0,0,0,1,1,1950
5664569356,apartment,1,1,Monthly,705,San Antonio,TX,29.4624,-98.5253,0,0,0,0,0,0,0,872
5668611511,apartment,1,1,Monthly,685,Los Angeles,CA,34.0372,-118.2972,0,1,1,1,1,1,1,2465
5509064209,apartment,2,3,Monthly,1159,Fairborn,OH,39.8054,-84.0178,1,1,1,0,0,0,0,962
5668628691,apartment,1,1,Monthly,784,0,0,39.8163,-98.5576,0,0,0,0,0,0,0,950
5509125341,apartment,1,1,Monthly,600,Somersworth,NH,43.2523,-70.8736,0,0,0,0,0,0,0,1170
5668627015,apartment,1,2,Monthly,860,Oakland,CA,37.7904,-122.2151,0,0,0,0,0,0,0,2550
5668610667,apartment,2,3,Monthly,1349,Humble,TX,30.0021,-95.2555,0,0,0,0,0,1,1,1275
5664569978,apartment,1,1,Monthly,475,Portland,OR,45.5091,-122.6449,0,0,0,1,1,1,1,1350
5509254989,apartment,1,1,Monthly,525,Groton,CT,41.3534,-72.0368,1,0,1,0,0,1,1,1066
5664567594,apartment,1,1,Monthly,780,Chesapeake,VA,36.7124,-76.2965,0,0,1,0,0,1,1,1356
5668625609,apartment,1,1,Monthly,660,Anaheim,CA,33.8323,-117.9079,0,0,0,0,0,0,0,1510
5509030395,apartment,1,1,Monthly,637,Raleigh,NC,36.0249,-78.4646,1,1,1,1,1,1,1,1407
5668619728,apartment,1,1,Monthly,728,Janesville,WI,42.6808,-89.0286,0,1,1,1,1,1,1,930
5664568248,apartment,1,1,Monthly,607,San Marcos,TX,29.8831,-97.945,0,0,0,0,0,0,0,959
5664572409,apartment,1,1,Monthly,644,Stoughton,MA,42.1246,-71.1089,0,1,0,0,0,1,1,1650
5653566877,apartment,2,2,Monthly,1000,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,1,1,1795
5668627573,apartment,1,1,Monthly,725,Pearland,TX,29.5521,-95.307,0,0,0,0,0,1,1,932
5508766495,apartment,2,2,Monthly,1099,Charlestown,MA,42.3362,-71.1037,0,1,0,0,0,0,0,3179
5668612024,apartment,1,1,Monthly,1050,Rochester,NY,43.1689,-77.6289,0,1,0,1,0,0,1,919
5668613734,apartment,1,1,Monthly,504,Springfield,VA,38.7701,-77.2263,0,0,0,0,0,1,1,1260
5509141806,apartment,1,1,Monthly,550,Lima,OH,40.7228,-84.0782,0,0,0,0,0,0,0,584
5668624678,apartment,1,1,Monthly,250,Bacliff,TX,29.5056,-94.9889,0,0,1,0,0,0,0,500
5668628751,apartment,1,3,Monthly,750,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,1,1,1650
5668611026,apartment,1,1,Monthly,809,Houston,TX,29.7714,-95.4343,0,1,1,0,0,1,1,911
5633599962,apartment,1,2,Monthly,925,Lexington,KY,38.0172,-84.4931,0,0,0,0,0,1,1,775
5508807169,apartment,2,2,Monthly,1200,Cleveland,OH,41.4983,-81.6437,0,1,0,0,0,0,0,1260
5509054593,apartment,2,2,Monthly,1070,Cedar Knolls,NJ,40.8234,-74.4534,1,1,1,1,0,1,1,2430
5668633901,apartment,2,2,Monthly,1010,Portland,OR,45.5091,-122.6449,0,0,0,0,0,1,1,2850
5668638609,apartment,2,3,Monthly,1456,Eagle River,AK,61.3186,-149.5355,0,0,0,0,0,1,0,1800
5664579100,apartment,1,1,Monthly,788,Plymouth,MN,45.0201,-93.4623,0,1,1,1,1,1,1,1250
5664569258,apartment,1,1,Monthly,725,San Antonio,TX,29.4624,-98.5253,0,0,0,0,0,0,0,835
5509151469,apartment,2,2,Monthly,1084,Elkridge,MD,39.2031,-76.7531,1,0,1,0,1,1,1,1813
5668633689,apartment,1,2,Monthly,600,Minot,ND,48.2469,-101.3017,0,0,0,0,0,0,0,495
5664571831,apartment,1,1,Monthly,400,San Rafael,CA,37.9917,-122.5247,0,0,0,0,0,0,0,1415
5668628814,apartment,1,1,Monthly,725,Crystal,MN,45.0317,-93.3587,0,0,0,0,0,0,1,1100
5668627525,apartment,1,1,Monthly,655,San Antonio,TX,29.4624,-98.5253,0,1,1,0,0,1,1,955
5668609335,apartment,1,1,Monthly,784,Houston,TX,29.7714,-95.4343,0,0,1,0,0,1,1,1203
5655792451,apartment,1,2,Monthly,725,Wichita Falls,TX,33.8994,-98.528,0,0,0,0,0,0,0,800
5664594749,apartment,1,2,Monthly,1027,Easton,PA,40.6955,-75.2464,0,0,0,0,0,0,1,1495
5509003095,apartment,2,2,Monthly,1703,Cincinnati,OH,39.1535,-84.4264,0,1,0,0,0,0,0,2280
5664597234,apartment,1,2,Monthly,1100,Salt Lake City,UT,40.7061,-111.9048,0,0,0,0,0,1,1,1300
5668631695,apartment,1,2,Monthly,529,Austin,TX,30.3054,-97.7497,0,0,0,0,0,0,0,1399
5668610942,apartment,2,3,Monthly,1474,New Braunfels,TX,29.7398,-98.1021,0,0,0,0,0,1,1,1449
5509239359,apartment,2,3,Monthly,1221,Renton,WA,47.4457,-122.1407,0,0,0,0,0,0,0,1910
5664597711,apartment,2,2,Monthly,1665,0,0,0.0,0.0,0,0,0,0,0,1,1,1650
5668617345,apartment,2,3,Monthly,1135,Indianapolis,IN,39.7953,-86.1387,0,0,0,0,0,1,1,1125
5668630411,apartment,1,1,Monthly,729,Austin,TX,30.3054,-97.7497,0,1,1,1,1,1,1,1733
5668624157,apartment,1,1,Monthly,674,San Antonio,TX,29.4624,-98.5253,0,0,0,0,0,0,0,1025
5509127758,apartment,2,2,Monthly,1188,Lawrenceville,GA,34.0072,-84.0034,0,0,1,0,0,1,1,1699
5664594935,apartment,1,2,Monthly,398,Austin,TX,30.3054,-97.7497,0,0,0,0,0,1,1,1000
5668618171,apartment,2,2,Monthly,1020,West Lafayette,IN,40.4969,-86.9659,0,1,0,0,0,0,0,799
5668618287,apartment,2,4,Monthly,1000,West Lafayette,IN,40.4969,-86.9659,0,1,0,0,0,0,0,1780
5668271220,apartment,1,1,Monthly,935,Dallas,TX,32.787,-96.7983,0,1,1,1,1,0,0,1714
5508654149,apartment,2,3,Monthly,1200,Bossier City,LA,32.4865,-93.6726,0,0,1,0,0,0,0,860
5508878264,apartment,2,2,Monthly,773,Dallas,TX,32.6692,-96.8751,0,1,0,0,0,0,0,945
5664597874,apartment,1,3,Monthly,551,Lawrence,KS,38.9571,-95.2657,0,0,0,0,0,1,1,980
5659287395,apartment,1,1,Monthly,752,Apex,NC,35.7238,-78.8695,1,0,1,0,0,0,0,953
5659899293,apartment,1,2,Monthly,888,White Plains,NY,41.0292,-73.771,0,0,0,0,0,1,1,2695
5660299661,apartment,1,2,Monthly,1106,Gouverneur,NY,44.3024,-75.4157,0,1,0,1,0,1,1,725
5508842729,apartment,1,1,Monthly,769,Palm Harbor,FL,28.1041,-82.6789,0,0,0,0,0,0,0,1113
5668618615,apartment,1,1,Monthly,753,Neenah,WI,44.1812,-88.4881,0,0,0,0,0,1,1,800
5668635535,apartment,1,1,Monthly,370,Portland,OR,45.5091,-122.6449,0,0,0,0,0,0,1,1025
5668627837,apartment,1,1,Monthly,830,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,1,1,1790
5668617211,apartment,3,3,Monthly,1338,Columbia,SC,34.0505,-81.0098,0,0,0,0,0,1,1,1200
5668632323,apartment,1,1,Monthly,550,Austin,TX,30.3054,-97.7497,0,0,1,0,0,0,0,890
5668609491,apartment,1,1,Monthly,1003,Houston,TX,29.7714,-95.4343,0,0,0,0,0,1,1,877
5659913088,apartment,1,3,Monthly,1002,Matthews,NC,35.1149,-80.7015,0,0,0,0,0,0,0,1300
5668616238,apartment,1,1,Monthly,692,Milwaukee,WI,43.0531,-87.9659,0,1,0,1,0,1,1,1185
5668634944,apartment,1,2,Monthly,915,Grand Forks,ND,47.9179,-97.0658,0,0,0,0,0,0,0,565
5668626775,apartment,1,2,Monthly,1000,San Francisco,CA,37.7599,-122.4379,0,0,0,0,0,0,0,4200
5508769364,apartment,1,2,Monthly,775,Rahway,NJ,40.6077,-74.2824,0,0,0,0,0,1,1,1745
5668627468,apartment,1,1,Monthly,672,Austin,TX,30.3054,-97.7497,1,0,0,0,0,0,0,965
5668635059,apartment,1,1,Monthly,660,Sioux Falls,SD,43.5329,-96.7265,0,0,0,0,0,1,1,780
5668625145,apartment,2,2,Monthly,1386,Mesa,AZ,33.4146,-111.766,0,0,0,0,0,1,1,1599
5509134203,apartment,1,2,Monthly,2170,Burlington,VT,44.4872,-73.2278,0,1,0,0,0,0,0,1700
5668626808,apartment,1,2,Monthly,850,Los Angeles,CA,34.1332,-118.3636,0,0,0,0,0,1,1,3950
5668626240,apartment,2,1,Monthly,1130,Glen Burnie,MD,39.1634,-76.6165,0,0,0,0,0,0,0,1743
5668631101,apartment,2,2,Monthly,1066,Pikesville,MD,39.3776,-76.706,0,0,0,0,0,1,1,1285
5668636849,apartment,1,1,Monthly,700,Santa Barbara,CA,34.4312,-119.7292,0,0,0,0,0,0,0,2800
5668638986,apartment,2,2,Monthly,1470,Woburn,MA,42.4849,-71.1568,0,0,0,0,0,0,0,2395
5659899033,apartment,2,4,Monthly,1367,Gastonia,NC,35.224,-81.1809,0,0,0,0,0,1,1,1249
5668611295,apartment,1,1,Monthly,539,Orlando,FL,28.5163,-81.3644,0,1,1,0,0,1,1,819
5508665258,apartment,2,2,Monthly,1140,Las Vegas,NV,36.1198,-115.0497,1,0,1,0,0,0,0,1280
5668630736,apartment,1,1,Monthly,569,Dallas,TX,32.8212,-96.7853,0,0,0,0,0,1,1,1415
5664597844,apartment,1,1,Monthly,742,Sioux Falls,SD,43.5329,-96.7265,0,0,0,0,0,1,1,771
5668611501,apartment,1,1,Monthly,470,Ann Arbor,MI,42.2711,-83.745,0,0,1,0,0,1,1,1039
5668613430,apartment,1,1,Monthly,850,Ann Arbor,MI,42.2711,-83.745,0,0,1,0,0,1,1,1269
5653497458,apartment,1,0,Monthly,500,Baltimore,MD,39.3136,-76.6154,0,1,0,1,0,1,1,895
5668611423,apartment,1,1,Monthly,725,Scottsdale,AZ,33.5783,-111.8902,0,1,1,0,0,1,1,1170
5664577920,apartment,1,1,Monthly,250,Chicago,IL,41.8625,-87.6825,0,0,0,0,0,0,0,1075
5509050726,apartment,1,1,Monthly,644,Bothell,WA,47.8441,-122.1991,0,0,0,0,0,0,0,1669
5668620308,apartment,2,1,Monthly,735,Blacksburg,VA,37.2312,-80.4159,0,1,1,1,0,1,1,1125
5668641513,apartment,1,1,Monthly,1117,Seattle,WA,47.616,-122.3275,0,0,0,0,0,1,1,1995
5668633767,apartment,2,2,Monthly,850,West Hollywood,CA,34.0948,-118.3699,0,0,0,0,0,1,1,2800
5664579687,apartment,1,1,Monthly,250,Raleigh,NC,35.823,-78.6438,0,0,0,0,0,0,0,600
5509250826,apartment,2,2,Monthly,1097,Pasadena,CA,34.1659,-118.1629,0,0,0,0,0,0,0,3751
5509106625,apartment,2,2,Monthly,1147,Columbia,MD,39.2144,-76.8797,0,0,0,0,0,1,1,2689
5509156981,apartment,2,2,Monthly,932,Maple Valley,WA,47.3949,-122.0287,1,1,1,0,0,0,0,1965
5509185073,apartment,1,1,Monthly,808,Greenville,NC,35.6264,-77.4386,0,0,0,0,0,1,1,830
5668632955,apartment,1,1,Monthly,625,Omaha,NE,41.2562,-96.0404,0,0,0,0,0,1,1,795
5668635932,apartment,1,1,Monthly,546,La Verne,CA,34.1175,-117.7702,0,0,0,0,0,1,1,1565
5664594435,apartment,1,1,Monthly,600,Austin,TX,30.3054,-97.7497,0,0,0,0,0,1,1,1025
5668623627,apartment,1,1,Monthly,1100,Arvada,CO,39.8228,-105.1107,0,1,0,1,0,0,0,750
5633582831,apartment,1,2,Monthly,1050,Los Angeles,CA,34.0372,-118.2972,0,0,0,0,0,1,1,3145
5668619405,apartment,1,1,Monthly,250,Boulder,CO,40.0213,-105.2552,0,0,0,0,0,0,0,900
5668629302,apartment,1,1,Monthly,610,Austin,TX,30.3054,-97.7497,0,1,1,0,0,0,0,930
5509081743,apartment,2,2,Monthly,1058,Troy,OH,40.0351,-84.2067,1,0,1,0,0,1,1,1005
5668640354,apartment,1,1,Monthly,525,Omaha,NE,41.2562,-96.0404,0,0,0,0,0,1,1,840
5668635720,apartment,1,1,Monthly,641,Ames,IA,42.0259,-93.6516,0,0,0,0,0,0,1,720
5509016549,apartment,2,2,Monthly,1171,Neptune City,NJ,40.2091,-74.0584,1,0,1,0,0,1,1,1885
5664592682,apartment,2,2,Monthly,1291,Dallas,TX,32.8212,-96.7853,0,0,0,0,0,1,1,1995
5664597062,apartment,1,2,Monthly,804,Lafayette,IN,40.3613,-86.9005,0,0,0,0,0,1,1,725
5668226299,apartment,1,1,Monthly,870,Rockville,MD,39.0761,-77.1247,0,0,0,0,0,1,1,1600
5668634483,apartment,2,2,Monthly,1082,Lemon Grove,CA,32.7331,-117.0332,0,0,0,0,0,1,1,2200
5668275704,apartment,2,2,Monthly,1196,Norwalk,CT,41.0905,-73.4311,0,0,1,0,0,0,0,2250
5666051455,apartment,1,2,Monthly,1150,Sandy,UT,40.5734,-111.8511,0,0,0,0,0,0,0,1150
5664590167,apartment,2,3,Monthly,1315,Vancouver,WA,45.6558,-122.5888,0,0,0,0,0,1,1,1695
5668642826,apartment,1,3,Monthly,570,0,0,39.8163,-98.5576,0,0,0,0,0,1,1,2230
5508819690,apartment,1,1,Monthly,515,Dallas,TX,32.9012,-96.7916,0,0,1,0,0,1,1,820
5509000032,apartment,1,1,Monthly,680,Redondo Beach,CA,33.8321,-118.3786,0,1,0,0,0,1,1,2840
5509200278,apartment,2,2,Monthly,1002,Jersey City,NJ,40.722,-74.0644,1,0,0,0,0,1,1,2875
5668616406,apartment,1,3,Monthly,1138,Madison,WI,43.0724,-89.4003,0,1,0,0,0,0,1,1650
5668618816,apartment,1,1,Monthly,355,Urbana,IL,40.1171,-88.1889,0,1,0,1,0,0,0,585
5668614594,apartment,1,1,Monthly,580,Anchorage,AK,61.1723,-149.8414,0,0,0,0,0,1,1,875
5659898660,apartment,1,1,Monthly,250,Charlotte,NC,35.2016,-80.8124,0,0,0,0,0,0,0,750
5668628976,apartment,1,1,Monthly,591,Austin,TX,30.3054,-97.7497,0,1,1,0,0,0,0,1360
5508808409,apartment,1,1,Monthly,652,Dallas,TX,32.8239,-96.681,0,1,1,0,0,1,1,679
5668612067,apartment,1,1,Monthly,560,Hyattsville,MD,38.9633,-76.9375,0,1,1,0,0,1,1,1160
5509064764,apartment,1,1,Monthly,739,Issaquah,WA,47.5311,-122.0679,1,0,0,0,0,1,1,1792
5668632024,apartment,1,1,Monthly,750,Austin,TX,30.3054,-97.7497,0,1,1,0,0,0,0,925
5668635810,apartment,1,1,Monthly,578,Fenton,MI,42.815,-83.7152,0,0,0,0,0,1,1,745
5668634074,apartment,1,1,Monthly,350,Philadelphia,PA,40.0054,-75.1415,0,0,0,0,0,1,1,1145
